Original row		optimized_1245.py	optimized_6608.py	optimized_1722.py	optimized_4432.py	optimized_5612.py	optimized_5910.py	optimized_615.py	optimized_3114.py	optimized_7544.py	optimized_1040.py	optimized_4365.py	optimized_208.py	optimized_6270.py	optimized_3094.py	optimized_1333.py	optimized_819.py	optimized_406.py	optimized_2470.py	optimized_1650.py	optimized_2633.py	optimized_6805.py	optimized_4077.py	optimized_1150.py	optimized_2801.py	optimized_1294.py	optimized_8135.py	optimized_4110.py	optimized_1202.py	optimized_8153.py	optimized_9063.py	optimized_6019.py	optimized_6804.py	optimized_9529.py	optimized_9297.py	optimized_2417.py	optimized_8511.py	optimized_8163.py	optimized_5315.py	optimized_6982.py	optimized_5572.py	optimized_8363.py	optimized_3550.py	optimized_563.py	optimized_5997.py	optimized_3827.py	optimized_7607.py	optimized_2716.py	optimized_8671.py	optimized_7603.py	optimized_3189.py	optimized_724.py	optimized_8387.py	optimized_5217.py	optimized_9580.py	optimized_1157.py	optimized_318.py	optimized_8582.py	optimized_7534.py	optimized_7365.py	optimized_1623.py	optimized_2524.py	optimized_1562.py	optimized_7458.py	optimized_8681.py	optimized_4806.py	optimized_1076.py	optimized_959.py	optimized_693.py	optimized_4309.py	optimized_8129.py	optimized_1425.py	optimized_7925.py	optimized_810.py	optimized_1945.py	optimized_249.py	optimized_0.py	optimized_6328.py	optimized_2895.py	optimized_129.py	optimized_5181.py	optimized_8891.py	optimized_798.py	optimized_550.py	optimized_9012.py	optimized_4153.py	optimized_3103.py	optimized_7909.py	optimized_6545.py	optimized_8256.py	optimized_9270.py	optimized_2502.py	optimized_9139.py	optimized_2204.py	optimized_3777.py	optimized_4857.py	optimized_6381.py	optimized_5435.py	optimized_8662.py	optimized_9781.py	optimized_1395.py	optimized_6295.py	optimized_3466.py	optimized_9985.py	optimized_3083.py	optimized_1738.py	optimized_474.py	optimized_4152.py	optimized_4374.py	optimized_6550.py	optimized_4456.py	optimized_7772.py	optimized_75.py	optimized_8352.py	optimized_9395.py	optimized_6926.py	optimized_8621.py	optimized_1526.py	optimized_8006.py	optimized_3617.py	optimized_9375.py	optimized_1689.py	optimized_5839.py	optimized_8548.py	optimized_3401.py	optimized_6214.py	optimized_697.py	optimized_5914.py	optimized_325.py	optimized_460.py	optimized_9743.py	optimized_1769.py	optimized_5791.py	optimized_201.py	optimized_5648.py	optimized_5312.py	optimized_9194.py	optimized_887.py	optimized_2142.py	optimized_9424.py	optimized_6747.py	optimized_6043.py	optimized_4600.py	optimized_3126.py	optimized_7693.py	optimized_5081.py	optimized_3799.py	optimized_3508.py	optimized_9938.py	optimized_9767.py	optimized_273.py	optimized_3184.py	optimized_9052.py	optimized_6071.py	optimized_1215.py	optimized_562.py	optimized_2285.py	optimized_2388.py	optimized_6696.py	optimized_6715.py	optimized_3509.py	optimized_794.py	optimized_5175.py	optimized_7950.py	optimized_8809.py	optimized_1752.py	optimized_2676.py	optimized_7272.py	optimized_1834.py	optimized_7759.py	optimized_4517.py	optimized_8939.py	optimized_1661.py	optimized_191.py	optimized_9238.py	optimized_7046.py	optimized_6969.py	optimized_5051.py	optimized_6950.py	optimized_9852.py	optimized_5691.py	optimized_9633.py	optimized_9960.py	optimized_5870.py	optimized_2765.py	optimized_3701.py	optimized_8063.py	optimized_7800.py	optimized_93.py	optimized_8017.py	optimized_2652.py	optimized_2823.py	optimized_9650.py	optimized_2520.py	optimized_4523.py	optimized_6806.py	optimized_2010.py	optimized_7447.py	optimized_5781.py	optimized_5168.py	optimized_8646.py
179	optimized_9852.py	131.856	131.953	134.618	131.998	39.483	134.548	39.593	131.483	134.101	39.068	134.798	131.178	134.2	39.934	39.541	134.062	14.746	133.625	15.248	133.823	134.367	40.862	52.906	133.348	130.605	130.642	130.889	132.639	38.335	16.314	133.813	38.937	10.083	12.086	39.323	38.329	9.542	130.969	132.145	40.073	134.179	132.381	130.341	40.818	134.305	131.411	11.269	145.193	39.338	130.936	9.276	130.741	132.134	40.536	132.272	132.927	38.49	38.485	131.662	37.807	132.162	37.835	40.479	137.827	39.118	131.895	130.743	129.597	10.685	129.849	130.323	136.003	131.748	134.042	133.072	42.583	133.0	131.975	49.899	131.085	37.672	41.472	130.987	39.282	134.14	38.541	132.151	132.107	40.023	131.644	130.092	14.795	135.014	14.525	132.548	40.909	131.386	131.075	136.579	28.6	8.631	13.518	131.487	15.483	131.51	40.086	39.864	143.712	131.147	39.892	40.103	39.152	129.169	20.152	131.324	129.308	40.896	130.634	130.698	130.583	143.075	130.347	24.473	41.241	130.56	132.003	42.44	41.276	129.703	47.079	130.751	40.966	27.858	27.037	143.314	42.825	129.209	43.371	41.122	131.091	42.384	43.636	143.76	131.362	129.981	133.704	130.905	30.494	130.143	129.61	130.105	45.512	30.978	130.76	131.488	131.696	135.047	130.898	32.604	131.619	130.813	47.979	135.36	131.49	134.599	135.028	43.856	47.235	48.531	131.305	134.202	132.163	143.755	34.814	131.725	132.915	41.783	132.746	NaN	18.43	11.386	133.662	133.584	51.515	52.376	131.624	136.124	43.965	45.513	45.513	36.209	135.01	132.108	26.103	136.767	133.665	133.365	25.621	25.621	138.146
185	optimized_3701.py	136.67	136.75	146.941	136.804	50.363	146.992	48.125	136.271	146.675	48.894	146.905	136.071	146.458	50.312	47.718	146.563	57.941	146.275	58.027	146.59	146.461	50.721	136.29	146.392	135.293	135.667	135.268	146.041	44.958	57.179	146.832	47.426	52.355	52.704	43.247	42.263	52.027	136.041	145.64	45.89	147.455	145.723	135.016	146.11	147.587	136.041	51.15	40.854	44.39	136.11	50.137	135.25	145.72	41.135	145.702	146.26	41.482	39.468	145.121	38.587	145.585	37.012	44.815	62.257	42.819	145.44	135.333	133.934	48.419	134.647	135.152	147.702	136.233	147.483	146.099	43.084	47.676	145.437	134.997	145.306	35.868	39.884	144.709	43.306	139.41	33.224	145.093	136.388	33.885	145.217	134.172	50.795	50.072	48.79	46.725	33.063	145.421	144.688	60.987	144.875	54.99	46.658	135.946	46.772	145.163	27.411	26.65	28.665	144.702	27.913	26.724	28.213	133.77	43.523	144.815	133.705	29.395	143.85	143.86	143.934	22.222	143.656	42.516	134.183	143.873	137.855	19.473	20.383	134.072	150.335	143.546	19.923	42.626	42.148	23.978	19.271	131.885	17.137	133.923	144.235	21.229	18.144	14.428	144.075	133.858	41.843	143.662	41.633	136.607	133.063	133.438	13.559	42.232	143.422	144.0	144.356	138.503	143.914	43.782	136.873	134.715	8.963	139.05	144.287	41.943	137.877	14.739	12.336	12.715	144.067	137.008	134.613	12.869	43.128	144.671	137.48	45.598	145.349	52.376	145.928	53.903	145.379	145.153	7.699	NaN	143.984	138.979	47.14	46.728	46.728	48.529	147.634	145.796	56.618	138.146	139.9	134.8	57.613	135.835	135.835
194	optimized_4523.py	138.38	138.468	143.001	138.518	46.326	142.92	46.29	138.039	142.427	45.885	143.058	137.761	33.728	46.814	46.714	142.42	24.751	141.966	26.057	142.09	142.716	47.011	138.134	141.46	137.161	137.404	137.344	140.933	45.724	21.729	141.958	46.381	23.07	134.086	44.879	44.958	22.973	137.748	140.27	45.732	142.658	140.241	136.929	140.628	142.393	137.997	21.245	44.154	44.153	137.737	23.317	37.656	25.367	45.021	140.18	140.5	46.272	46.039	139.334	45.552	139.803	44.482	46.231	29.1	43.604	139.665	137.301	38.14	22.426	136.438	37.053	144.037	138.264	141.924	140.942	45.443	22.691	139.741	137.636	138.828	43.672	44.195	138.34	47.373	140.423	44.249	140.13	138.672	43.651	138.829	136.375	19.781	18.348	133.628	25.015	44.604	138.509	138.043	31.277	138.323	24.268	25.08	138.161	24.453	138.288	44.835	44.051	44.862	138.004	43.438	43.99	43.152	135.337	31.431	137.813	135.309	43.68	137.094	136.849	136.89	44.542	136.951	32.102	135.439	137.074	46.665	45.678	142.555	135.377	145.2	136.956	45.788	35.345	34.731	44.504	45.858	134.476	47.246	135.068	19.997	46.019	46.89	48.306	137.034	135.449	36.941	20.637	38.763	34.244	135.06	42.93	49.633	37.69	136.554	136.704	136.809	141.6	136.462	133.558	138.103	136.1	51.825	41.936	137.137	41.608	141.352	50.071	52.47	51.726	136.486	140.341	136.875	52.312	42.694	136.999	139.784	135.538	137.641	26.103	137.67	21.052	137.832	137.974	56.908	56.618	137.105	142.021	49.022	52.733	136.48	47.208	138.955	138.782	NaN	140.5	140.5	137.193	8.752	138.316	140.995
5	optimized_5612.py	0.685	136.641	138.467	136.698	NaN	138.381	138.381	136.254	138.441	1.752	138.711	135.874	138.239	1.358	1.358	138.312	36.863	138.497	36.367	138.559	138.931	3.059	136.32	136.32	135.414	135.439	135.872	138.537	6.137	35.556	139.829	4.708	4.708	37.437	9.093	9.149	38.612	135.721	138.84	6.819	6.819	139.59	135.229	138.423	140.535	136.484	38.923	11.731	9.369	9.369	38.708	135.855	139.937	12.853	139.834	140.803	10.75	10.75	139.586	13.371	140.52	15.027	9.817	37.619	10.261	10.261	135.915	134.695	41.683	134.794	135.338	141.508	137.031	140.531	140.916	140.916	41.942	140.671	136.671	139.898	17.124	16.564	140.414	12.267	12.267	19.612	138.667	137.177	20.414	141.691	135.392	39.317	38.888	40.427	42.76	21.122	141.802	141.704	141.704	140.802	39.776	44.638	136.69	42.913	142.521	25.53	25.821	25.821	141.823	26.151	26.773	25.411	133.841	48.857	142.306	142.306	25.688	141.551	142.089	142.137	31.635	140.881	50.013	133.953	133.953	135.266	34.747	32.782	133.891	141.487	141.768	33.506	52.841	52.841	31.381	35.633	134.192	35.896	133.073	143.429	34.494	36.961	36.961	143.318	133.629	52.372	142.733	54.628	134.079	133.636	134.093	134.093	55.704	142.147	143.957	144.322	141.42	143.021	60.041	136.906	136.906	44.253	141.924	143.345	57.554	141.914	38.378	42.078	42.078	143.268	139.358	135.399	45.246	60.455	144.452	139.156	67.722	67.722	39.483	147.489	40.611	147.149	146.663	48.507	50.363	143.462	143.462	70.074	70.081	134.207	64.391	148.582	141.152	46.326	138.727	137.306	136.173	136.173	137.001	152.2
7	optimized_615.py	136.443	136.546	138.438	136.603	138.381	138.352	NaN	136.162	138.415	1.257	138.679	135.783	138.208	138.208	1.186	138.282	37.031	138.474	36.532	138.538	138.906	2.928	136.233	136.233	135.325	135.355	135.78	138.523	5.703	35.653	139.812	139.812	38.315	37.457	8.525	8.575	38.655	135.641	138.83	6.247	6.247	139.579	135.147	138.408	140.524	136.402	38.918	11.133	11.133	135.468	38.714	135.774	139.934	12.243	139.824	140.799	10.368	10.368	139.583	12.88	140.516	14.519	9.393	37.891	9.72	9.72	135.842	134.62	41.644	134.723	135.264	141.484	136.945	140.532	140.532	12.994	41.87	140.671	136.592	139.902	16.641	15.968	140.418	140.418	137.67	19.077	138.656	137.099	19.865	141.701	135.324	135.324	38.8	40.331	42.674	20.573	141.813	141.716	38.784	38.784	39.918	44.568	136.62	42.797	142.54	25.036	25.317	24.152	24.152	25.649	26.265	24.915	133.784	48.743	142.328	133.834	133.834	141.57	142.112	142.157	31.155	140.897	49.848	133.905	141.065	141.065	34.281	32.312	133.844	141.487	141.786	33.058	52.679	52.524	52.524	35.156	134.108	35.427	133.025	143.455	34.026	36.504	36.504	143.347	133.578	52.223	142.754	54.47	134.006	133.573	134.043	134.043	55.538	142.172	143.984	144.351	141.354	143.046	59.894	59.894	134.142	43.839	141.865	143.371	57.372	141.849	37.989	37.989	44.754	143.294	139.275	135.353	44.833	60.299	144.474	144.474	67.579	145.505	39.593	147.519	40.612	147.18	146.692	48.125	48.125	143.483	143.513	69.94	69.938	134.154	64.327	148.609	148.609	46.29	138.69	137.216	136.1	43.794	136.939	152.233
10	optimized_1040.py	136.248	136.352	138.599	136.41	1.752	138.52	1.257	36.506	138.564	NaN	138.834	135.576	138.352	2.159	1.378	1.378	36.871	138.599	36.389	138.681	139.059	3.368	136.023	136.023	135.091	135.137	135.534	138.635	4.595	35.471	139.925	139.925	37.905	37.062	7.493	7.434	38.226	135.433	138.91	5.274	5.274	139.649	134.899	138.527	140.654	136.167	38.459	10.108	10.108	135.265	38.207	135.52	139.982	11.304	139.878	140.853	140.853	11.007	139.618	11.732	140.535	13.335	8.429	37.932	37.932	140.22	135.585	134.33	41.048	134.461	135.017	141.586	136.708	136.708	140.946	12.187	41.246	140.679	136.303	139.938	15.446	15.023	15.023	11.459	137.579	17.914	138.724	136.86	18.749	141.66	135.025	135.025	38.28	39.741	42.013	19.463	141.788	141.643	38.761	38.761	39.542	43.886	136.366	42.126	142.479	23.866	24.182	24.182	141.773	24.544	25.168	23.801	133.488	47.987	142.263	142.263	24.086	141.448	141.972	142.026	30.026	140.789	49.085	133.612	133.612	135.054	33.2	31.248	133.538	141.725	141.631	31.962	31.962	51.725	29.767	34.058	133.731	34.298	132.739	143.263	33.001	33.001	37.042	143.185	133.263	51.46	142.558	53.679	133.859	133.238	133.711	133.711	54.721	142.002	143.775	144.144	141.078	142.85	59.052	136.617	133.835	42.76	42.76	143.195	56.554	141.528	36.904	40.512	43.635	143.078	139.009	139.009	43.69	59.424	144.253	138.837	66.739	145.281	39.068	39.068	40.092	146.918	146.427	47.029	48.894	143.252	143.184	69.098	69.098	133.831	63.539	148.337	141.221	45.885	138.352	137.142	137.142	43.447	136.564	151.923
22	optimized_4077.py	37.431	137.025	2.53	137.081	3.059	138.723	2.928	136.649	138.824	3.368	139.067	136.269	138.628	3.141	138.793	138.703	38.121	138.931	37.64	138.951	139.325	NaN	136.699	139.737	135.82	135.82	136.28	139.029	7.02	36.597	140.314	5.416	39.564	38.583	38.583	9.433	39.98	136.092	139.397	6.617	139.866	140.153	140.153	138.919	140.984	136.86	40.171	11.242	8.934	135.916	40.048	40.048	140.556	11.819	140.458	141.382	11.549	12.875	140.178	13.783	13.783	15.042	10.001	38.789	9.579	140.851	136.284	135.093	43.003	135.174	135.174	141.933	137.387	140.905	141.5	12.441	43.234	141.33	137.078	140.564	140.564	15.486	141.151	12.259	138.085	19.5	139.146	137.535	20.069	142.394	135.764	40.305	39.915	41.504	44.126	20.63	142.559	142.459	39.952	141.447	41.167	46.06	46.06	44.137	143.246	25.547	25.648	24.617	142.559	25.904	26.608	25.45	25.45	50.308	142.994	134.249	25.194	142.282	142.829	142.894	31.743	141.606	141.606	134.304	141.733	135.61	34.672	32.763	134.22	141.651	141.651	33.744	54.117	53.981	31.439	35.583	134.552	36.035	133.467	144.199	144.199	36.92	38.8	144.044	133.952	53.654	143.503	55.962	55.962	133.97	134.409	40.865	56.973	142.864	144.714	145.089	141.757	141.757	61.468	137.188	134.513	44.452	142.268	144.126	58.774	58.774	38.894	42.496	45.424	144.047	139.748	135.657	45.601	61.877	145.292	145.292	69.174	146.301	40.862	148.27	41.517	147.895	147.433	147.433	50.721	144.265	143.896	71.465	71.627	134.585	66.182	149.436	149.436	47.011	138.989	137.65	136.419	44.271	137.245	152.934
29	optimized_8153.py	135.262	135.366	138.792	135.428	6.137	138.732	5.703	134.935	138.722	4.595	139.001	134.563	138.476	6.052	5.218	138.585	37.223	4.822	36.749	138.837	139.242	7.02	135.028	139.416	134.023	134.119	134.427	138.72	NaN	36.029	140.021	4.579	37.401	37.401	5.414	3.935	37.615	134.465	138.91	4.157	139.757	139.632	139.632	138.592	140.832	135.132	37.846	7.465	7.021	134.327	134.327	134.452	139.897	8.83	139.798	140.814	4.951	6.999	6.999	7.644	140.389	9.462	6.604	38.793	8.379	140.102	134.526	134.526	39.89	133.399	133.974	141.659	135.668	141.014	140.88	10.876	10.876	140.541	135.128	139.864	11.836	12.906	140.129	9.007	9.007	14.13	138.733	135.855	15.536	141.424	133.876	38.297	38.297	38.9	40.624	15.887	141.552	141.316	39.189	140.64	140.64	42.333	135.349	40.852	142.207	19.925	20.53	19.008	141.461	141.461	21.639	20.302	132.388	46.049	141.997	132.435	20.808	20.808	141.534	141.603	26.325	140.413	47.187	132.574	140.676	140.676	29.618	27.448	132.491	142.321	141.162	28.394	49.908	49.709	49.709	30.485	132.382	30.425	131.715	142.719	29.686	31.986	33.19	33.19	132.174	49.526	141.998	51.609	133.126	132.066	132.61	132.61	52.684	141.518	143.204	143.574	140.004	142.29	56.746	135.743	135.743	38.998	140.537	142.683	54.459	140.318	33.182	36.408	36.408	142.484	137.89	133.919	39.915	57.12	143.628	137.808	64.344	64.344	38.335	146.528	39.618	146.228	145.75	42.975	44.958	44.958	141.949	66.757	66.586	132.737	61.027	147.634	141.306	45.724	137.357	136.422	136.422	43.734	135.365	151.167
32	optimized_6804.py	135.249	38.393	137.879	135.404	4.708	137.799	139.812	134.969	137.856	139.925	138.116	134.596	137.63	139.603	3.612	137.687	36.791	137.894	36.233	137.987	138.342	5.416	135.048	2.658	134.151	134.175	134.591	137.915	4.579	35.284	139.215	NaN	37.459	36.702	6.653	6.367	6.367	134.472	138.21	5.976	138.875	138.952	134.007	137.866	139.963	139.963	37.964	9.062	7.113	134.318	37.651	134.614	139.34	10.211	10.211	140.213	8.929	9.057	138.937	9.97	139.887	11.906	9.031	9.031	8.527	139.532	134.702	133.512	40.502	133.61	134.104	140.909	140.909	140.05	140.273	11.753	40.621	139.995	135.432	139.235	139.235	14.307	139.754	10.594	136.558	16.444	138.024	135.952	17.789	17.789	134.243	38.195	37.839	39.242	41.355	18.442	141.174	141.051	141.051	140.189	39.515	43.371	135.49	41.309	141.9	22.713	22.797	22.797	141.206	23.248	23.718	22.752	132.796	47.117	141.708	141.708	22.735	140.912	141.456	141.459	28.742	140.211	48.2	132.971	132.971	133.958	31.802	29.676	132.953	141.101	141.126	30.412	50.869	50.869	28.948	32.673	133.08	32.986	132.113	142.801	31.206	33.824	33.824	142.688	132.707	50.37	142.122	52.608	132.917	132.629	132.629	37.627	53.703	141.535	143.323	143.708	140.195	142.392	58.198	58.198	133.347	41.238	140.7	142.697	55.633	140.711	35.273	39.143	39.143	142.693	138.187	134.553	42.439	58.418	143.799	137.981	65.776	144.86	38.937	38.937	39.898	146.507	146.035	45.742	47.426	142.833	142.423	68.242	68.242	133.435	63.027	148.036	140.647	46.381	138.098	136.179	135.34	135.34	136.245	151.642
34	optimized_9297.py	132.556	132.636	136.269	132.669	37.437	136.166	37.457	132.284	135.806	37.062	136.433	131.994	135.839	37.829	37.588	135.69	10.107	135.447	9.21	135.591	134.987	38.583	132.434	135.255	131.641	131.669	131.926	134.5	37.401	7.311	135.76	36.702	4.653	NaN	37.008	36.426	5.677	132.008	134.099	38.099	38.099	134.336	131.608	134.377	136.313	132.568	3.693	36.535	36.386	132.029	132.029	132.009	134.255	37.879	134.329	135.071	37.731	36.999	133.707	36.554	134.367	134.367	39.206	17.268	35.993	134.054	132.126	131.143	9.217	131.33	131.667	138.165	132.759	135.984	135.407	39.615	10.249	10.249	132.685	133.12	36.699	38.65	133.218	37.635	134.213	37.05	37.05	133.455	38.059	134.068	131.789	7.155	7.973	9.358	12.926	39.126	39.126	133.498	18.145	133.395	10.296	14.903	133.053	13.304	133.905	133.905	38.274	39.061	133.537	37.971	38.175	37.548	130.989	21.804	21.804	131.148	38.454	133.042	133.076	132.904	39.313	132.595	24.321	24.321	132.698	131.895	41.002	39.879	131.615	139.021	133.231	133.231	28.11	28.062	40.815	41.469	131.055	42.74	130.846	133.522	133.522	42.003	44.074	133.649	131.835	28.555	133.484	31.15	130.916	130.916	132.088	45.111	31.625	133.184	133.842	134.013	136.805	133.303	133.303	133.221	132.736	47.615	137.063	133.69	36.102	137.014	43.75	43.75	48.381	133.769	135.737	134.093	49.016	37.351	134.094	134.796	134.796	135.001	12.086	136.089	10.337	135.815	135.905	52.704	52.704	134.213	138.046	46.175	48.487	133.504	41.449	137.409	134.086	134.086	138.689	133.735	135.222	19.096	136.545	140.278
40	optimized_5572.py	136.414	36.948	9.837	136.585	6.819	139.836	6.247	136.081	139.853	5.274	140.104	135.704	139.606	6.949	6.226	8.679	38.886	139.847	38.541	139.974	140.37	6.617	136.157	140.589	135.13	135.25	135.532	139.908	4.157	37.186	141.184	5.976	132.954	38.099	4.284	4.615	39.355	135.587	140.123	NaN	140.925	140.84	134.897	139.804	141.972	136.226	39.343	6.786	5.224	135.433	39.056	39.056	141.133	7.552	141.042	142.007	6.932	8.249	140.738	8.859	141.617	9.786	4.208	40.686	7.437	141.325	135.58	134.17	41.441	134.419	134.419	142.74	136.761	142.146	142.046	7.878	41.472	141.751	136.19	141.128	11.62	10.708	10.708	11.76	138.018	14.104	139.876	136.915	14.582	142.624	134.851	39.279	38.537	38.537	42.151	15.135	142.83	142.529	41.442	141.838	40.948	43.932	136.39	42.077	143.426	19.97	19.97	18.991	142.688	21.016	21.747	20.338	133.269	47.841	143.186	133.254	20.424	20.424	142.642	142.74	26.644	141.536	48.724	133.384	141.814	135.451	30.003	28.268	133.21	143.261	142.218	29.006	51.45	51.264	25.949	30.717	133.108	30.821	132.512	143.761	30.167	32.382	33.781	143.789	143.789	51.221	143.015	53.293	134.185	132.73	133.233	35.93	54.121	142.551	144.204	144.578	141.062	143.327	58.383	136.704	133.402	39.729	39.729	143.721	55.878	141.375	34.201	37.023	40.299	143.433	138.965	134.387	40.254	58.59	58.59	138.87	66.08	145.625	40.073	147.379	40.445	147.14	146.628	43.926	45.89	143.548	143.016	143.016	68.394	133.185	63.242	148.447	142.37	45.732	137.575	137.66	134.74	43.647	135.597	151.898
47	optimized_2716.py	8.382	131.912	135.461	131.947	38.923	37.406	38.918	131.554	134.99	38.459	135.608	131.27	135.017	39.266	38.992	134.867	11.795	134.618	11.954	134.781	135.279	40.171	131.723	134.395	130.908	130.955	4.923	133.668	37.846	10.493	134.879	37.964	3.522	3.693	38.141	37.337	3.942	131.323	133.247	39.343	135.286	133.461	130.88	133.54	38.786	131.861	NaN	37.485	37.619	131.354	3.318	131.302	133.371	38.877	133.415	133.415	38.403	37.61	132.873	37.085	133.46	36.986	40.327	18.922	37.239	133.16	131.44	130.436	130.436	130.659	130.982	137.265	132.06	135.174	134.523	40.836	7.524	133.384	131.923	132.247	132.247	39.67	132.322	38.313	133.566	37.325	133.319	132.761	38.541	133.194	131.105	131.105	8.392	8.534	10.101	39.512	132.728	132.617	18.833	132.589	9.928	11.922	132.371	11.216	11.216	39.044	38.209	38.992	132.665	37.975	38.035	37.482	130.38	18.667	132.821	130.565	130.565	132.264	132.312	132.116	38.735	131.834	21.663	130.751	131.95	131.242	40.316	39.115	131.11	138.316	138.316	39.045	25.485	25.411	40.454	40.774	130.379	41.895	130.292	132.773	39.561	41.228	43.032	43.032	131.351	25.932	132.721	28.44	130.345	130.885	131.6	43.994	29.093	132.468	133.122	133.292	133.292	132.557	32.013	132.67	132.295	46.317	136.356	132.959	33.737	136.246	42.553	46.815	47.227	47.227	134.947	133.683	47.798	34.693	133.327	134.161	41.1	134.264	11.269	135.401	135.401	135.135	135.21	51.105	51.15	133.481	137.299	43.406	45.59	133.064	38.236	136.701	133.516	21.245	21.245	133.086	134.795	21.148	136.171	139.64
48	optimized_8671.py	135.246	131.912	139.801	135.409	11.731	139.745	11.133	134.93	139.752	10.108	139.988	134.572	139.495	11.716	38.992	139.607	38.558	139.737	38.12	139.862	140.29	11.242	135.015	140.464	134.024	134.165	134.382	133.668	7.465	36.406	141.066	9.062	3.522	36.535	3.142	4.137	37.902	134.492	139.995	6.786	140.884	140.652	133.834	139.7	141.867	135.089	37.485	NaN	4.294	134.369	37.25	134.386	140.965	2.885	2.885	141.807	8.218	6.172	140.513	6.531	141.406	5.592	8.605	40.804	4.638	141.123	141.123	133.145	39.229	133.408	133.986	142.582	135.554	142.022	141.849	5.801	39.043	141.527	135.043	140.92	8.401	8.401	141.119	11.109	136.868	8.959	139.667	135.763	9.367	142.32	133.8	36.971	36.276	37.391	39.632	10.104	142.524	142.187	142.187	141.523	40.197	41.512	135.289	39.359	143.031	15.031	14.779	14.299	142.313	15.014	15.014	14.669	132.412	44.709	142.741	132.428	14.228	141.779	142.211	142.303	21.003	141.183	141.183	132.617	141.425	134.345	24.014	22.322	132.491	143.231	141.822	23.25	47.6	47.6	20.927	24.812	132.146	25.411	131.858	143.278	23.922	26.364	28.392	143.283	132.196	132.196	142.589	49.406	133.244	132.001	132.548	30.472	50.236	142.096	143.679	144.065	144.065	142.863	54.794	135.649	132.874	34.266	140.39	143.317	51.798	140.061	29.071	32.596	32.596	143.049	137.716	133.772	35.427	55.033	144.211	137.728	62.283	145.193	145.193	146.81	39.052	146.479	146.071	39.533	40.854	143.212	141.625	64.539	64.778	132.9	132.9	148.08	142.075	44.154	137.228	136.595	134.226	42.073	135.17	151.214
60	optimized_1623.py	133.958	134.061	139.159	134.122	13.371	139.124	12.88	133.605	139.058	11.732	15.608	133.251	138.777	13.287	12.326	138.884	38.344	138.941	37.916	139.165	139.578	13.783	133.704	139.605	36.046	132.803	133.0	138.923	7.644	36.958	140.197	9.97	37.019	36.554	7.124	4.96	37.159	133.188	139.008	8.859	140.117	139.664	132.459	138.868	141.081	133.763	37.085	6.531	8.877	133.091	132.031	133.048	139.905	7.586	139.784	140.818	5.389	1.555	139.478	NaN	140.272	3.449	8.812	41.051	10.392	139.978	139.978	131.729	38.31	132.05	132.609	141.771	134.229	141.429	140.791	10.618	38.213	140.354	140.354	139.78	6.948	10.53	139.864	10.915	135.852	7.608	138.786	134.479	10.504	10.504	132.429	37.241	36.654	37.382	38.534	10.511	141.274	140.903	41.048	140.433	39.278	39.278	133.969	38.527	141.821	13.562	14.324	12.569	141.083	15.44	15.659	14.857	14.857	43.049	141.615	131.111	15.287	140.53	140.964	141.014	20.154	139.929	44.082	131.341	131.341	133.281	23.627	21.322	131.259	143.054	140.557	22.22	46.466	46.438	20.426	20.426	130.709	24.031	130.534	141.994	23.716	25.87	27.016	142.072	130.926	46.211	141.293	48.083	48.083	130.663	131.306	29.004	49.052	140.888	142.42	142.808	138.427	141.567	53.027	134.518	131.678	32.691	138.981	138.981	50.88	138.621	26.877	29.679	33.606	141.764	136.411	132.623	33.494	53.085	142.813	136.363	136.363	143.86	37.807	145.554	38.888	145.248	144.799	36.653	38.587	141.826	140.26	62.893	62.893	131.578	57.8	146.727	141.329	45.552	136.235	135.568	132.979	44.11	133.99	150.077
64	optimized_8681.py	133.736	133.804	137.947	133.82	37.619	140.965	37.891	133.539	137.498	37.932	138.207	133.26	137.559	37.848	38.04	137.46	8.376	137.204	7.902	137.274	137.911	38.789	133.756	137.214	133.152	133.006	133.514	136.301	38.793	12.985	137.839	9.031	16.23	17.268	6.845	39.908	16.77	133.32	140.971	40.686	137.922	141.666	133.291	136.07	138.38	134.102	18.922	40.804	7.861	133.406	19.975	133.736	136.339	41.995	136.478	137.349	40.594	41.037	135.815	41.051	136.667	9.568	42.569	NaN	39.606	136.342	133.789	133.063	23.859	133.098	133.251	140.543	140.543	137.705	137.801	44.283	25.905	136.652	134.594	135.15	43.125	44.326	135.588	135.588	134.718	43.792	135.927	135.187	45.256	136.544	133.746	23.505	24.689	26.246	27.986	27.986	136.005	136.009	6.081	135.497	14.501	28.821	134.85	29.664	136.287	47.07	47.07	46.669	135.894	46.356	46.508	45.912	133.01	35.277	135.896	133.37	46.419	135.524	135.524	135.375	48.812	134.958	38.422	133.411	134.897	132.75	50.351	48.301	133.881	140.562	135.911	49.502	42.061	42.061	50.183	51.357	133.832	52.342	133.07	136.21	49.565	51.818	53.638	136.095	134.162	41.631	136.411	44.312	132.112	132.112	134.626	55.19	45.669	135.772	136.548	136.651	138.566	135.993	48.081	134.89	135.22	135.22	138.499	136.216	49.555	138.922	53.173	57.687	59.366	136.643	137.57	136.765	59.835	51.183	137.0	136.214	56.1	137.827	137.827	139.077	24.171	138.425	138.876	62.126	62.257	137.349	139.624	58.201	60.014	136.312	50.208	140.643	135.541	29.1	29.1	133.663	138.208	27.783	139.602	143.286
