0	1.34976183619
1	1.86479483056
2	3.92614682725
3	4.58409793709
4	2.06976829536
5	1.86149669984
6	2.36656319032
7	2.89001304383
8	4.13754517349
9	2.94281668072
10	3.52289686017
11	2.68692831322
12	2.76641307179
13	2.9904757419
14	2.49140611608
15	2.56273372757
16	4.11245758109
17	2.79413706847
18	2.10354210471
19	2.50246768505
20	2.15966397871
21	2.19480255143
22	2.38858449328
23	3.37107263336
24	3.62473293536
25	2.39873475417
26	1.8645446694
27	2.1943693436
28	2.04948048202
29	3.01616523029
30	2.34089788759
31	3.6444632372
32	1.93068268712
33	2.4292145977
34	1.85550229198
35	4.26049697385
36	2.60792111567
37	1.93053728347
38	1.75283541196
39	2.36667631059
40	2.20601233992
41	1.86570420329
42	2.94113187246
43	3.25425253354
44	3.60529438468
45	4.26628193247
46	3.64473209784
47	2.35069038084
48	3.17114363711
49	3.06083123259
50	2.4713493765
51	2.7584822466
52	3.31166916231
53	2.16672059819
54	3.56941734129
55	3.44512454676
56	2.68122745961
57	2.39875181483
58	2.51061326021
59	3.27239186867
60	2.38909356526
61	1.85554207276
62	2.31042554988
63	1.86130688705
64	3.76392114186
65	3.08032210531
66	2.10408475565
67	1.86436073477
68	2.60769395357
69	1.51879814448
70	2.34086818933
71	1.73448654046
72	2.21347427676
73	3.67558051696
74	2.13931199328
75	1.37016887433
76	1.86628643143
77	3.39005314212
78	3.04477138106
79	2.19576091199
80	3.59390339689
81	2.34087044671
82	1.97064419228
83	2.41935266913
84	1.76390318015
85	2.13538717548
86	1.89873267502
87	1.86434189716
88	1.65736815831
89	3.21543964505
90	2.19442783828
91	1.86438929109
92	1.85549377746
93	1.44981258562
94	2.97052575389
95	2.58713337569
96	1.85551567622
97	1.80538439177
98	2.11023794545
99	2.36080995109
100	2.39874136803
101	3.15808937963
102	3.20488660692
103	4.72792820437
104	2.2929554111
105	3.74914560704
106	3.6923801899
107	3.41795615819
108	2.94113504697
109	2.38896084121
110	3.21740031007
111	2.1978974486
112	3.05013032521
113	2.21033673764
114	3.84671329598
115	2.17343502224
116	3.08876657001
117	2.00444291912
118	2.30206094351
119	2.0043822701
120	2.47691540444
121	2.51067317822
122	1.86433083399
123	3.10220781244
124	2.94535966185
125	1.85549648518
126	3.2940437099
127	1.9210741625
128	1.86434356077
129	1.35119733462
130	2.9364404378
131	4.11590926773
132	3.5308149455
133	4.22831594133
134	2.17063698776
135	2.15700697821
136	2.17360234229
137	3.42502239145
138	1.60561278361
139	2.10344399988
140	1.86432532094
141	2.35065861538
142	1.91912192717
143	1.86643183403
144	2.70658017236
145	4.38595356225
146	2.24417644309
147	2.24825301572
148	1.85673149525
149	2.93954483706
150	3.8232611618
151	3.8682729628
152	1.85622712633
153	1.85634396388
154	3.39012797353
155	2.03886270183
156	3.4523574306
157	2.37888758835
158	3.96540856507
159	2.38863972372
160	3.83841693473
161	3.14826279568
162	3.52420268525
163	1.93053654861
164	2.78929829804
165	2.35075566227
166	2.61942014563
167	3.38096916418
168	2.12941632391
169	3.9424563396
170	4.81018515616
171	2.58631940838
172	3.04875690063
173	2.99321395633
174	1.76610904896
175	2.61923673405
176	1.93053555471
177	1.53823349927
178	2.36843818525
179	1.65111528813
180	2.81039268533
181	3.05028172292
182	3.27257398353
183	3.54455852241
184	3.27102611356
185	2.75673589587
186	1.72791499112
187	2.34004882291
188	2.24779662537
189	3.86468144926
190	2.47124329027
191	1.42205696026
192	3.3125930427
193	2.53037692325
194	2.58312952149
195	2.19478224987
196	2.36652888073
197	1.86445457845
198	3.91244217523
199	3.81180296546
200	2.04192354234
201	1.3886083735
202	3.94174560125
203	3.25032293545
204	1.73100420973
205	1.51777938119
206	3.13562490478
207	1.85567122256
208	1.327605677
209	2.76542198823
210	1.99606978298
211	1.85559555584
